URI,SCRAPED AT,ARTICLE DATE,TITLE,BODY,HASH
https://www.lostiempos.com/actualidad/opinion/20200206/columna/repartija-territorios-originarios,07/02/2020 14:58,Publicado el 06/02/2020,73 - Repartija de territorios de originarios,"Recientemente, la Central de los Pueblos Étnicos Mojeños del Beni (CPEM-B) ha solicitado a",f8a406327e77a53665b8332a3f042990
https://www.lostiempos.com/actualidad/opinion/20200206/columna/mezquindad-gestion-ypfb,07/02/2020 14:58,Publicado el 06/02/2020,74 - Mezquindad en la gestión de YPFB,"Ninguna institución pública, o privada, funciona por la mera inercia de sus preceptos, regl",65252aa8dd443f9d5486ebf260fd589c
https://www.lostiempos.com/actualidad/opinion/20200206/columna/chola-moza-indio,07/02/2020 14:58,Publicado el 06/02/2020,"75 - Chola, moza… indio",Muchos tarijeños están enojados. Consideran que fue una ofensa llamar “chola tarijeña” a la,30f2912ceeea613dc8b8de79c67c43ff
https://www.lostiempos.com/actualidad/opinion/20200206/columna/dos-cubalibres-favor,07/02/2020 14:58,Publicado el 06/02/2020,"76 - Dos cubalibres, por favor","Desde la Vista del amanecer en el Trópico, haciendo Pequeñas maniobras, Tres tristes tigres",6238e73128e6aee05ee489b7a4a4ad96
https://www.lostiempos.com/actualidad/opinion/20200206/columna/miedo-mujer-gestante,07/02/2020 14:58,Publicado el 06/02/2020,77 - El miedo de una mujer gestante,"Como mujer y madre me pregunto, una y otra vez, acerca de esta problemática recurrente que",f9f3d72be1864573231397789d5722dd
https://www.lostiempos.com/actualidad/opinion/20200205/columna/historia-siempre-pierde-memoria,07/02/2020 14:58,Publicado el 05/02/2020,78 - La historia siempre pierde la memoria,"JOHNY R. DURANDAL M.

	Es la frase de una canción, pero encierra mucha sabiduría, y en rela",76c2674da167503793efa9a619497344
https://www.lostiempos.com/doble-click/cine/20200207/quienes-eligen-ganadores-oscar-como,07/02/2020 14:58,Publicado el 07/02/2020 a las 9h54,82 - ¿Quiénes eligen a los ganadores de los Óscar y cómo?,Son 8.469 personas que han votado este año para elegir a los ganadores de los premios Óscar,67b4d3ae74c462f7eb528a56b6250b3a
https://www.lostiempos.com/doble-click/cultura/20200207/80-anos-pinocho-mentiroso-mas-famoso-del-cine,07/02/2020 14:58,Publicado el 07/02/2020 a las 14h34,"83 - 80 años de ""Pinocho"", el mentiroso más famoso del cine","MADRID |

	Un 7 de febrero de 1940 se estrenaba en el Central Theatre de Nueva York ""Disney",661e8737fe88c8a26991f6a0bda3d73d
https://www.lostiempos.com/doble-click/cine/20200207/premios-oscar-2020-donde-como-ver-vivo-online,07/02/2020 14:58,Publicado el 07/02/2020 a las 12h41,84 - Premios Oscar 2020: dónde y cómo ver en vivo y online,"El domingo será la versión número 92 de los premios Oscar, considerado como el evento estel",d43b9b009df91d3aec5f424cbb042d10
https://www.lostiempos.com/doble-click/cultura/20200207/tercera-version-del-panorama-escenico-continua-obra-mal-tipo,07/02/2020 14:58,Publicado el 07/02/2020 a las 10h53,"85 - La tercera versión del Panorama Escénico continúa con la obra ""Un mal tipo""","COCHABAMBA |

	“Un mal tipo” es un monólogo escrito por Alejandro Marañón que trata sobre c",188395bbc636699320229acf0c704638
https://www.lostiempos.com/doble-click/espectaculos/20200207/adondevamos-conozca-oferta-eventos-culturales-este-fin-semana,07/02/2020 14:58,Publicado el 07/02/2020 a las 0h43,86 - #ADóndeVamos: conozca la oferta de eventos culturales para este fin de semana,"Bronco pondrá a bailar y cantar a sus fans

	Mañana 8 de febrero, a partir de las 19:00, la",bc964baedf0ba9bd7724ae7d15854881
https://www.lostiempos.com/doble-click/sociales/20200207/titos-style-inaugura-nueva-sucursal,07/02/2020 14:58,Publicado el 07/02/2020 a las 10h49,87 - Tito’s Style inaugura una nueva sucursal,"Con un alegre evento, el pasado viernes, Tito’s Style inauguró su 4ta sucursal en el edific",d45704bd3d9503f90096e2c72a9c86c1
https://www.lostiempos.com/doble-click/farandula/20200206/modelos-victorias-secret-denuncian-acoso-sexual-jefes-compania,07/02/2020 14:58,Publicado el 06/02/2020 a las 19h23,88 - Modelos de Victoria’s Secret denuncian acoso sexual de los jefes de la compañía,Varias modelos de Victoria's Secret desvelaron que durante años sufrieron acoso por parte d,043e5713e56db5b2c31eeeb2b04cbce0
https://www.opinion.com.bo/articulo/cochabamba/leyes-dice-justicia-dio-libertad-pura-simple/20200207121415750001.html,07/02/2020 14:58,07 de febrero de 2020 (12:14 h.),89 - Leyes dice que justicia le dio libertad pura y simple,"El alcalde suspendido de Cochabamba, José María Leyes, informó que la justi",54b28b26231a3fe798fba3f03712b24d
https://www.opinion.com.bo/articulo/cochabamba/confirman-caso-sospechoso-coronavirus-contrajo-dengue-continuara-vigilancia/20200207131337750008.html,07/02/2020 14:58,07 de febrero de 2020 (13:13 h.),90 - Confirman que sospechoso de coronavirus contrajo dengue y  continuará bajo vigilancia,Autoridades en Salud confirmaron hoy que el caso sospechoso de coronavirus,158ad8d6ab86297bd52dd07bd621f70a
https://www.opinion.com.bo/articulo/cochabamba/inspeccion-termino-consensos/20200206235815749985.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),91 - Tren: líos por línea  amarilla obligan  a revisar proyecto,La Asociación Accidental Tunari aceptó ayer revisar los cuestionamientos a,41b8cfdc3208efbe8dfdab7d69f1a914
https://www.opinion.com.bo/articulo/escenario-politico1/relator-onu-lanza-fuertes-criticas-gobierno-anez-senala-persecucion-politica/20200207095844749990.html,07/02/2020 14:58,07 de febrero de 2020 (09:58 h.),"92 - Relator de la ONU critica al Gobierno de Áñez y señala que hay ""persecución política"" en Bolivia",El Relator Especial sobre la Independencia de Jueces y Abogados de la Organ,6af661566c138478e1000945ece6be05
https://www.opinion.com.bo/articulo/cochabamba/vecinos-bloquean-ingreso-tiquipaya/20200207105240749992.html,07/02/2020 14:58,07 de febrero de 2020 (10:52 h.),93 - Vecinos bloquean el ingreso a Tiquipaya,Vecinos de Tiquipaya procedieron esta mañana a bloquear el ingreso a este m,0af42f4940dad2e745d1cc66a19f1e14
https://www.opinion.com.bo/articulo/cochabamba/sedes-aconseja-dar-mano-ni-saludar-beso-coronavirus/20200206233926749965.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),94 - SEDES aconseja no dar la mano ni saludar de beso ante coronavirus,No saludar dando la mano ni con beso en la mejilla son dos medidas de preve,99cc3d6cad010382a88a4e8b03e34b31
https://www.opinion.com.bo/articulo/cochabamba/mesas-trabajo-concluyen-adecuar-ley-casetas-hechas/20200206234419749968.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),95 - Mesas de trabajo concluyen en adecuar la ley a casetas hechas,Las tres mesas de trabajo que analizaron la situación de las más de 12 mil,0aadfa8b1a341beb5ffda153e7334fde
https://www.opinion.com.bo/articulo/cochabamba/convocan-innovadores-presentar-ideas-6-tematicas/20200206233217749958.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),96 - Convocan a innovadores a presentar ideas en 6 temáticas,Unidades productivas e innovadores individuales de Cochabamba están invitad,e4030d73b0b600f017bf3c8f68a437e9
https://www.opinion.com.bo/articulo/escenario-politico1/mesa-onu-deberia-analizar-comparacion-gobierno-morales-anez/20200207125040750006.html,07/02/2020 14:58,07 de febrero de 2020 (13:31 h.),97 - Mesa: ONU debería realizar una comparación entre los gobiernos de Morales y Áñez,"El candidato a la presidencia por Comunidad Ciudadana, Carlos Mesa, señaló",4b6a01066801d43e948e9822911441af
https://www.opinion.com.bo/articulo/escenario-politico1/gobierno-responde-propuesta-evo-tiene-moral-sugerir-acuerdos-politicos/20200207113609749993.html,07/02/2020 14:58,07 de febrero de 2020 (11:36 h.),"98 - El Gobierno responde a la propuesta de Evo: ""No tiene moral para sugerir acuerdos políticos""","El ministro de Gobierno, Arturo Murillo, dijo el jueves que Evo Morales ""no",06eb7052ca2604c44757c5922e1a6213
https://www.opinion.com.bo/articulo/pais/preven-impugnar-choquehuanca-sigue-polemica-residencia/20200206231651749948.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),99 - Prevén impugnar a Choquehuanca y sigue la polémica por residencia,La participación del expresidente Evo Morales en los comicios del 3 de mayo,eefca2af0a9aabbc0da4211e307487b5
https://www.opinion.com.bo/articulo/pais/camacho-rechaza-ir-debate-anez-mas-pide-ser-primero/20200206232254749952.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),100 - Camacho rechaza ir a debate con Áñez y el MAS pide ser el primero,"Mientras el candidato a la presidencia de la alianza Creemos, Luis Fernando",58c9bb8e8a3792812170cdf82dd30e24
https://www.opinion.com.bo/articulo/pais/asambleista-insta-tse-anular-evo-mario-cossio/20200206234950749970.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),101 - Asambleísta insta al TSE a anular a Evo y Mario Cossío,"El asambleísta del Movimiento Demócrata Social (Demócratas) Mario Orellana,",ab5ea17c7dd5592aa47209b07ae8314b
https://www.opinion.com.bo/articulo/pais/150-casas-destruidas-riada-cotagaita/20200206220941749900.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),102 - 150 casas destruidas por riada en Cotagaita,"Más de 150 casas destruidas, 1.500 personas afectadas y 50 vehículos arrast",9371477f981a9c4871724676f9dc1c8e
https://www.opinion.com.bo/articulo/pais/realizan-simulacro-coronavirus/20200206220609749895.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),103 - Realizan simulacro  contra coronavirus,Las autoridades sanitarias regionales realizaron el jueves un simulacro de,f61c751707ba9ee1756c3051649a470b
https://www.opinion.com.bo/articulo/pais/ypfb-comprara-combustibles-mas-barato-calidad/20200206220717749897.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),104 - YPFB comprará combustibles más barato y de calidad,Yacimientos Petrolíferos Fiscales Bolivianos (YPFB) aseguró ayer  que gesti,2a4cc5b547125aaf3c17481ac6c8340d
https://www.opinion.com.bo/articulo/pais/dora-v-v-reina-norte-tiene-19-vehiculos-65-casas/20200206215553749889.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),"105 - Dora V. V., la ‘Reina del Norte’ tiene 19 vehículos y 65 casas","Dora V.  V., oriunda de  Yapacaní, Santa Cruz, ha sido denunciada por el Mi",1e61197055adcb741be7b3cda44a0cb9
https://www.opinion.com.bo/articulo/vida-de-hoy2/mundo-tim-burton-es-recreado-capilla/20200206223822749916.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),106 - El mundo de Tim Burton  es recreado en una capilla,Los portones de la antigua capilla de Nuestra Señora de Nazareth de Lisboa,f4d8db3afde0e7510a7e5aba36be29f0
https://www.opinion.com.bo/articulo/cultura/hijo-rulfo-confirma-inedito-guion-garcia-marquez-obra-padre/20200206175305749832.html,07/02/2020 14:58,06 de febrero de 2020 (17:53 h.),107 - Hijo de Rulfo confirma inédito guion de García Márquez sobre obra de su padre," Juan Carlos Rulfo, hijo del escritor mexicano Juan Rulfo, confirmó a Efe l",5b1db0650908d3a361e7a7bf8731f21f
https://www.opinion.com.bo/articulo/vida-de-hoy2/hollywood-despliega-alfombra-roja-cuenta-atras-oscar/20200206174117749828.html,07/02/2020 14:58,06 de febrero de 2020 (17:44 h.),108 - Hollywood despliega la alfombra roja en la cuenta atrás para los Óscar,Hollywood vivió uno de los momentos más simbólicos de la temporada de premi,409b93368ecc372749d0006c94c9704d
https://www.opinion.com.bo/articulo/vida-de-hoy2/sergio-pablos-aterriza-klaus-oscar-podemos-pedir-nada-mas/20200206173120749825.html,07/02/2020 14:58,06 de febrero de 2020 (17:31 h.),"109 - Sergio Pablos aterriza con ""Klaus"" en los Óscar: ""No podemos pedir nada más""","Tras hacer historia con sus triunfos en los Bafta y los Annie, la película",2549dd2ee7fddfbbe9359d2609554809
https://www.opinion.com.bo/articulo/policial/policia-investigado-muerte-lorena-es-liberado/20200206214443749886.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),110 - El policía investigado por la muerte de Lorena es liberado,"El subteniente de la Policía, Cristhian L. que es investigado por la muerte",3a4bfd4b81137b3eb85735562f43a6d9
https://www.opinion.com.bo/articulo/policial/aprehenden-acusado-feminicidio-santa-cruz/20200206214221749883.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),111 - Aprehenden  a un acusado de feminicidio en Santa Cruz,"La Fiscal Departamental de Santa Cruz, Mirna Arancibia, informó  ayer que s",9773163fee383ed4a801fc24265a41f8
https://www.opinion.com.bo/articulo/policial/encuentran-taxista-muerto-carretera/20200206214113749880.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),112 - Encuentran  a un taxista muerto en una carretera,"La Policía encontró el cuerpo de un taxista, de 39años, en la carretera a A",8d5950b0b7c3b316f805fa10ea458ebd
https://www.opinion.com.bo/articulo/policial/cae-vendedor-virtual-pastillas-abortivas/20200206213913749877.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),113 - Cae vendedor virtual de pastillas abortivas,"La Fuerza Especial de Lucha Contra el Crimen (FELCC) de La Paz, aprehendió",411b6e5f38575d36cc10523060ca8712
https://www.opinion.com.bo/articulo/mundo/china-28000-infectados-falta-camas-ayuda-rusia/20200206212801749871.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),"114 - China: 28.000 infectados, falta de camas y ayuda desde Rusia","La ciudad de Wuhan, foco del brote de coronavirus, lucha desesperadamente p",bc6f41aadf988dc0b2f551b2cff776a5
https://www.opinion.com.bo/articulo/mundo/muere-popeye-sicario-colombiano-pablo-escobar-dijo-narcotraficante-morales/20200206212444749868.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),"115 - Muere Popeye, el sicario colombiano de Pablo Escobar que le dijo “narcotraficante” a Morales","Jhon Jairo Velásquez Vásquez, el sicario de Pablo Escobar que acusó a Evo M",74a03a90f59c3a43999b174192999342
https://www.opinion.com.bo/articulo/mundo/bolsonaro-indio-tiene-corazon/20200206212107749863.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),116 - Bolsonaro: “El indio tiene corazón”,"El presidente de Brasil, el ultraderechista Jair Bolsonaro, volvió a genera",2458b57a8e0f7e85b3dd2275553004f2
https://www.opinion.com.bo/articulo/mundo/iglesia-celebra-misa-aborto/20200206211918749860.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),117 - Iglesia celebra misa contra el aborto,La Iglesia Católica argentina convocó a una misa en favor de “la protección,75cbdb12c2d1d6927dd7e193d08be66c
https://www.opinion.com.bo/articulo/deportes/torsiglieri-debutara-wilstermann-pochi-es-baja/20200206224553749923.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),118 - Torsiglieri debutará en Wilstermann y el Pochi es baja,"El defensor argentino Marco Torsiglieri, que llegó al Rojo como refuerzo, d",ea37c3cdeb9d3ec4d04f3bf2cdc923c4
https://www.opinion.com.bo/articulo/deportes/emelec-supera-blooming-deja-terapia-intensiva/20200206230319749940.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),119 - Emelec supera a Blooming y     lo deja en “terapia intensiva”,"Con sólidos argumentos futbolísticos, Emelec de Ecuador goleó a Blooming (3",b39f485bb9c77cf71bd2c0204c3c50f2
https://www.opinion.com.bo/articulo/deportes/cesar-farias-buscara-talentos-todo-pais/20200206225615749934.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),120 - César Farías buscará  talentos en todo el país,"El director técnico de la Selección Nacional, César Farías, realizará una g",42af9599f3a809570516d42462cef0c6
https://www.opinion.com.bo/articulo/deportes/real-madrid-barcelona-estan-eliminados-copa-rey/20200206224759749926.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),121 - Real Madrid y Barcelona están   eliminados de la Copa del Rey,Los dos “grandes” del fútbol español Real Madrid y Barcelona le dijeron adi,1d983a539973a13371a56c37deb34037
https://www.opinion.com.bo/articulo/opini-oacute-n/nombre-sufrido-pueblo/20181019231700629860.html,07/02/2020 14:58,19 de octubre de 2018 (23:17 h.),126 - En nombre de este sufrido pueblo,"﻿“En nombre de Dios, pues, y en nombre de este sufrido pueblo, cuyos lament",73ef20b86662abe9e3463686167ca1d9
https://www.opinion.com.bo/articulo/revista-asi/farris-chef-italiano-recorrio-mundo-es-feliz-llajta/20200125165454747718.html,07/02/2020 14:58,26 de enero de 2020 (00:00 h.),"127 - Farris, el chef italiano que recorrió el mundo y es feliz en la Llajta","A  sus casi 40 años, el chef italiano Mauro Farris disfruta de una bella es",3ee8d794367caafa29c66b871ab026c3
https://www.opinion.com.bo/articulo/revista-asi/grisel-hans-dupla-vuelve-conquistar-television/20200125170438747725.html,07/02/2020 14:58,26 de enero de 2020 (00:00 h.),"128 - Grisel y Hans, la dupla que vuelve  para conquistar la televisión",Ella es una presentadora consolidada a nivel nacional. Su carisma le valió,0382e2aad02636ad66b02a392dfb0bbc
https://www.opinion.com.bo/articulo/ramona/dormir-en-auschwitz/20200201204807748907.html,07/02/2020 14:58,02 de febrero de 2020 (00:00 h.),129 - Dormir en Auschwitz,"Al grito de no sé qué palabra, los despertaban a las cinco y media de la ma",bafc8a81785b8ce2a136472415de332f
https://www.opinion.com.bo/articulo/ramona/tom-hanks-interpretar-mr-rogers-intimidaba/20200201231746748933.html,07/02/2020 14:58,02 de febrero de 2020 (00:00 h.),130 - Tom Hanks: “Interpretar a Mr. Rogers me intimidaba”,"Tom Hanks lleva más de cuatro décadas haciendo cine, televisión y teatro, p",0b349e35e3e738f9ce466db86c524d53
https://www.opinion.com.bo/articulo/informe-especial/coronavirus-causa-muerte-pone-emergencia-salud-mundo/20200201232241748935.html,07/02/2020 14:58,02 de febrero de 2020 (00:00 h.),131 - Coronavirus causa muerte y pone en emergencia de salud al mundo,"Con más de 8 mil casos y más de 250 muertes, el brote de un nuevo coronavir",3305c938b20bf62f5342863f1c2c390d
https://www.opinion.com.bo/articulo/informe-especial/comite-operativo-emergencia-activa-bolivia/20200201232517748937.html,07/02/2020 14:58,02 de febrero de 2020 (00:00 h.),132 - Comité Operativo de Emergencia se activa en Bolivia,"Ante la emergencia de salud pública por el coronavirus, el Ministerio de Sa",5c00a779d580e961bfdde84d778ac640
https://www.opinion.com.bo/album/deportes/preolimpico-bolivia-lucha-ilusiona-alcanza-vencer-brasil/20200128234701748316.html,07/02/2020 14:58,28 de enero de 2020 (23:47 h.),"133 - Preolímpico: Bolivia lucha e ilusiona, pero no le alcanza para vencer a Brasil",La selección boliviana sub 23 dio una dura batalla la noche de este martes a su par bra,8f66e2d39267206778c309ef0f66e1df
https://www.opinion.com.bo/album/cochabamba/alto-cobol-radicalizan-medidas-alcalde-anuncia-inspeccion/20200121174456747046.html,07/02/2020 14:58,21 de enero de 2020 (17:44 h.),134 - Alto Cobol: radicalizan medidas y Alcalde anuncia inspección,"En el segundo día de protestas que realizan los vecinos de Alto Cobol, zona sur de la c",06b53f3358059a0290e9a334a33abe57
https://www.opinion.com.bo/album/cochabamba/idif-inicia-pericias-huayllani/20200120174556746834.html,07/02/2020 14:58,20 de enero de 2020 (17:45 h.),135 - IDIF inicia pericias en Huayllani,"Con uso de drones como equipo de apoyo, especialistas del Instituto de Investigaciones",5fe070588aef456cb396a5f155c63f1d
https://www.opinion.com.bo/articulo/cochabamba/confirman-caso-sospechoso-coronavirus-contrajo-dengue-continuara-vigilancia/20200207131337750008.html,07/02/2020 14:58,07 de febrero de 2020 (13:13 h.),136 - Confirman que sospechoso de coronavirus contrajo dengue y  continuará bajo vigilancia,Autoridades en Salud confirmaron hoy que el caso sospechoso de coronavirus,b6204ac0bf4f985452a534e43224886e
https://www.opinion.com.bo/articulo/cochabamba/instalan-primer-parklet-urbano-llajta/20200207123817750003.html,07/02/2020 14:58,07 de febrero de 2020 (12:38 h.),137 - Instalan en primer parklet urbano en la Llajta,El parklet diseñado por el por el Taller de Acupuntura Urbana (TAU) del mAR,8a7b3a80fd0d492ca7d71b936b3efc96
https://www.opinion.com.bo/articulo/cochabamba/leyes-dice-justicia-dio-libertad-pura-simple/20200207121415750001.html,07/02/2020 14:58,07 de febrero de 2020 (12:14 h.),138 - Leyes dice que justicia le dio libertad pura y simple,"El alcalde suspendido de Cochabamba, José María Leyes, informó que la justi",8db6673e449826d1c624aa291557b82f
https://www.opinion.com.bo/articulo/cochabamba/bancomunidad-inaugura-sucursal-quillacollo/20200207115255749999.html,07/02/2020 14:58,07 de febrero de 2020 (11:52 h.),139 - Bancomunidad inaugura sucursal en Quillacollo,El Bancomunidad (banco pyme) realizó este viernes la inauguración de una nu,b13cf6b9d6312f99fbbb556a5a7b2d7f
https://www.opinion.com.bo/articulo/pais/admiten-apelacion-romero-debe-seguir-carcel/20200206235515749979.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),"140 - Admiten apelación de Romero, pero debe seguir en la cárcel",La sala penal cuarta del Tribunal de Justicia de La Paz admitió parcialment,366cb06323124e93bafdf239ec25dd26
https://www.opinion.com.bo/articulo/pais/asambleista-insta-tse-anular-evo-mario-cossio/20200206234950749970.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),141 - Asambleísta insta al TSE a anular a Evo y Mario Cossío,"El asambleísta del Movimiento Demócrata Social (Demócratas) Mario Orellana,",b5bf16e9370a51c070f1db39a077e8a5
https://www.opinion.com.bo/articulo/pais/exautoridades-ponen-mira-gobierno-fiscalia/20200206232448749955.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),142 - Cinco exautoridades ponen en la mira al Gobierno y a la Fiscalía,El gobierno de la presidenta Jeanine Áñez se ve complicado con las reciente,7bd260cb9e648060d8b827a933ca3524
https://www.opinion.com.bo/articulo/pais/camacho-rechaza-ir-debate-anez-mas-pide-ser-primero/20200206232254749952.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),143 - Camacho rechaza ir a debate con Áñez y el MAS pide ser el primero,"Mientras el candidato a la presidencia de la alianza Creemos, Luis Fernando",46ec1fb09ab0b15869d977a7b4064801
https://www.opinion.com.bo/articulo/policial/aprehenden-acusado-feminicidio-santa-cruz/20200206214221749883.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),144 - Aprehenden  a un acusado de feminicidio en Santa Cruz,"La Fiscal Departamental de Santa Cruz, Mirna Arancibia, informó  ayer que s",f1a394f0a928a0c1453497dc990ba6c0
https://www.opinion.com.bo/articulo/policial/encuentran-taxista-muerto-carretera/20200206214113749880.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),145 - Encuentran  a un taxista muerto en una carretera,"La Policía encontró el cuerpo de un taxista, de 39años, en la carretera a A",e5a09fa93004113e6ce4f4f925f26d60
https://www.opinion.com.bo/articulo/policial/cae-vendedor-virtual-pastillas-abortivas/20200206213913749877.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),146 - Cae vendedor virtual de pastillas abortivas,"La Fuerza Especial de Lucha Contra el Crimen (FELCC) de La Paz, aprehendió",9d8208fd92115239523ca5e9ca9ce7aa
https://www.opinion.com.bo/articulo/policial/policia-investigado-muerte-lorena-es-liberado/20200206214443749886.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),147 - El policía investigado por la muerte de Lorena es liberado,"El subteniente de la Policía, Cristhian L. que es investigado por la muerte",b80e8908d27fa779abea132a96918366
https://www.opinion.com.bo/articulo/mundo/bolsonaro-indio-tiene-corazon/20200206212107749863.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),148 - Bolsonaro: “El indio tiene corazón”,"El presidente de Brasil, el ultraderechista Jair Bolsonaro, volvió a genera",74eff03e1b6942ff4ae8d9a92bd0b524
https://www.opinion.com.bo/articulo/mundo/muere-popeye-sicario-colombiano-pablo-escobar-dijo-narcotraficante-morales/20200206212444749868.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),"149 - Muere Popeye, el sicario colombiano de Pablo Escobar que le dijo “narcotraficante” a Morales","Jhon Jairo Velásquez Vásquez, el sicario de Pablo Escobar que acusó a Evo M",79d7e1c8d5ce57ce7d6788e3d7a90376
https://www.opinion.com.bo/articulo/mundo/23-personas-fallecen-ataque-siria/20200206212251749866.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),150 - 23 personas fallecen por ataque en Siria,La ONG Observatorio Sirio de Derechos Humanos afirmó ayer que al menos 23 m,3d60383fb551357965a5799ad6d9fb1c
https://www.opinion.com.bo/articulo/mundo/iglesia-celebra-misa-aborto/20200206211918749860.html,07/02/2020 14:58,07 de febrero de 2020 (00:00 h.),151 - Iglesia celebra misa contra el aborto,La Iglesia Católica argentina convocó a una misa en favor de “la protección,8d7cd6975c3ebb8e12f3b4b343469032
